Time(ms),AccX,AccY,AccZ,ADC,GyroX,GyroY,GyroZ
7578,2116,-8732,-15504,1007,32767,-32768,582
7587,3592,-4440,-15232,1094,32767,-32768,3238
7596,5328,-1544,-14252,1007,32767,-32768,5986
7605,7108,1316,-14040,986,32767,-32768,8726
7704,5336,4700,-5024,987,16904,-7868,18010
7713,4268,3100,-6244,1152,13817,-5448,17172
7722,2908,916,-7196,1113,12226,-3434,16274
7731,1320,-1260,-7240,977,12112,-1556,15307
7740,-644,-1840,-7072,983,12143,223,14432
7749,-2316,-780,-5784,985,11633,1652,13479
7758,-3532,740,-5124,1020,10120,2923,12515
7767,-4484,2308,-4428,992,7555,4107,11567
7776,-5896,3552,-5584,1025,2923,5425,10520
7785,-7768,2072,-5504,1003,-907,6794,9441
7884,-18656,-7600,3448,999,1786,14746,1037
7893,-17704,-7700,188,1482,914,15383,186
7902,-17136,-7348,-2180,1407,-104,16053,-560
7911,-17748,-6128,-3112,1330,-683,16606,-1059
7920,-20424,-5720,-3264,1746,-417,17100,-1322
7929,-22508,-4512,-1992,1713,460,17231,-1467
7938,-24304,-3568,-2916,1677,1293,17243,-1576
7947,-25208,-4064,-3804,1610,1494,17369,-1765
7956,-25056,-4816,-3920,1650,609,17542,-2030
7965,-24820,-5460,-3056,1709,-660,17692,-2553
8064,-23688,-76,-4204,1651,-8249,18032,-3583
8073,-19756,-1696,-5268,1727,-8078,17985,-3123
8082,-18436,-3564,-4508,1718,-7603,18000,-2721
8091,-18204,-3272,-5152,1789,-8040,17907,-2332
8100,-18036,-5592,-5916,1677,-7793,17747,-1831
8109,-16764,-4868,-7176,1716,-7635,17488,-1404
8118,-15728,-5200,-6264,1722,-6570,17284,-1009
8127,-15484,-5040,-6692,1760,-5830,17282,-674
8136,-15536,-3924,-6492,1823,-5107,17227,-429
8145,-16056,-3364,-7240,1833,-3963,16889,-106
8244,-19720,-7444,380,1799,5706,14957,-1272
8253,-21104,-7036,448,1457,5317,15148,-2198
8262,-22236,-8364,-652,1453,4313,15208,-3377
8271,-23748,-8184,-3160,1458,2641,15343,-4919
8280,-25216,-9796,-1992,1464,-4,15336,-6601
8289,-25852,-9384,-184,1465,-3614,15409,-8396
8298,-26116,-10256,1536,1517,-7526,15606,-10214
8307,-26340,-11268,1612,1531,-12404,15466,-12096
8316,-27152,-9400,1172,1515,-17867,15322,-13707
8325,-28848,-6032,-136,1476,-23144,15042,-15269
8424,-20476,-3924,-13984,1513,-3509,7594,-19143
8433,-19304,-1684,-13120,1065,-5082,7250,-19967
8442,-17408,-3900,-14004,1038,-6963,6850,-20826
8451,-16548,-3304,-13432,1074,-9440,6314,-21740
8460,-15228,-3648,-12024,1028,-13528,5760,-22731
