Time(ms),AccX,AccY,AccZ,ADC,GyroX,GyroY,GyroZ
3685,-11160,-12908,944,2,15418,-1692,13748
3694,-11040,-11948,868,3,13149,-2212,13591
3703,-10960,-10400,116,2,8844,-2699,13430
3712,-11196,-10752,-1108,2,4992,-3083,13073
3721,-12424,-10620,-188,2,1723,-3421,12639
3730,-12600,-9380,-1668,2,-1169,-3603,12161
3739,-13188,-10796,-2460,2,-3723,-3776,11739
3748,-13488,-10364,-2932,2,-4948,-3861,11219
3757,-14040,-10180,-424,2,-4378,-4043,10828
3766,-14832,-12992,-3980,2,-3109,-4049,10377
3775,-14588,-12408,-2080,4,-1494,-4214,9998
3784,-13616,-12552,-1856,2,275,-4207,9526
3793,-12612,-11920,-1592,1,2155,-4298,9001
3802,-12652,-11376,-2024,1,3122,-4357,8543
3811,-13588,-10436,-2488,1,3600,-4631,8193
3820,-14712,-9160,-3496,1,3124,-4869,7923
3829,-15128,-9316,-5100,1,1852,-5215,7675
3838,-15060,-9840,-4720,1,510,-5505,7357
3847,-14660,-10376,-3916,1,-625,-5834,6968
3856,-14016,-11092,-3236,1,-1486,-6111,6527
3865,-13616,-10560,-2744,2,-2301,-6293,6078
3874,-13904,-10528,-2788,2,-2916,-6467,5573
3883,-14228,-11252,-768,2,-3856,-6554,5058
3892,-14552,-13044,-1636,2,-4348,-6764,4445
3901,-14288,-14660,-744,2,-4384,-6811,3837
3910,-13792,-15804,-1048,2,-3525,-7054,3133
3919,-13200,-16484,-1224,2,-1844,-7067,2505
3928,-12672,-16232,-1424,2,338,-7363,1967
3937,-11500,-14644,-960,2,1862,-7428,1631
3946,-12416,-15528,-1220,2,3390,-7802,1313
3955,-13008,-15304,-1152,3,4461,-7970,1099
3964,-11500,-14024,-184,4,5507,-8334,979
3973,-11280,-12872,-512,2,7051,-8480,982
3982,-10132,-11168,-192,2,8009,-8631,1132
3991,-9256,-6992,480,2,7395,-8711,1476
4000,-10284,-7156,-76,2,5608,-8805,1743
4009,-12000,-7008,812,2,4430,-8868,1959
4018,-12960,-8104,-184,2,2893,-8892,2119
4027,-13824,-8856,-504,2,1929,-9002,2066
4036,-14476,-10100,624,2,1262,-8926,2024
4045,-15840,-10516,-632,3,1520,-9105,1988
4054,-17060,-10872,740,1,1917,-9126,1988
4063,-16824,-11260,44,3,2566,-9352,1898
4072,-15224,-12032,1256,3,3211,-9402,1775
4081,-14220,-11948,1448,3,4176,-9455,1600
4090,-13348,-11008,832,3,5138,-9395,1535
4099,-13368,-9956,1916,3,5734,-9251,1647
4108,-14324,-8676,1956,3,5809,-9258,1835
4117,-14500,-7840,2412,3,5187,-9254,2023
4126,-14636,-7748,1704,4,4285,-9278,2114
4135,-14372,-9008,1632,3,3244,-9359,2099
4144,-13292,-9472,2300,3,2380,-9395,2049
4153,-12308,-8636,2728,2,1772,-9356,1980
4162,-12704,-8744,3024,2,1330,-9359,1911
4171,-13184,-7416,3444,2,499,-9233,1941
4180,-13496,-7132,3664,2,-321,-9111,1816
4189,-14148,-8024,3500,2,-1373,-8966,1670
4198,-14516,-9320,3844,2,-2001,-9006,1375
4207,-13572,-9588,3888,2,-2198,-8872,1075
4216,-12396,-9404,3880,3,-1703,-8868,685
4225,-12844,-9708,4220,4,-1076,-8640,461
4234,-13760,-8948,3788,2,-538,-8639,225
4243,-14688,-9108,4216,3,-553,-8428,15
4252,-14676,-9444,4652,3,-1041,-8443,-278
4261,-15068,-9956,3116,3,-1623,-8339,-627
4270,-14704,-10392,2960,3,-2189,-8437,-1079
4279,-14388,-11764,3424,3,-2475,-8321,-1560
4288,-15132,-13016,3788,3,-2365,-8365,-2002
4297,-15060,-13220,3260,3,-2184,-8325,-2388
4306,-14732,-14008,3784,3,-2000,-8348,-2801
4315,-14124,-13620,4088,1,-1591,-8301,-3201
4324,-13412,-13104,4064,2,-1142,-8307,-3495
4333,-13144,-12464,4352,3,-354,-8268,-3812
4342,-13152,-11736,4232,3,227,-8240,-4128
4351,-13648,-11604,5168,3,492,-8213,-4409
4360,-13512,-11760,5768,3,317,-8135,-4681
4369,-13368,-11732,6028,3,-232,-8034,-5036
4378,-13860,-11600,6796,3,-1054,-7836,-5366
4387,-14480,-11336,7276,3,-1949,-7734,-5732
4396,-15152,-10956,7724,3,-3142,-7541,-5972
4405,-15344,-10436,7928,4,-4276,-7460,-6282
4414,-15660,-10008,7604,1,-5155,-7492,-6468
4423,-15604,-9460,8300,2,-6782,-7482,-6649
4432,-15448,-9792,8936,2,-8417,-7608,-6799
4441,-15824,-10392,9684,2,-9982,-7639,-6920
4450,-16088,-11684,10448,2,-10590,-7799,-7070
4459,-16548,-14948,10152,2,-10024,-8005,-7185
4468,-17252,-16108,9284,2,-8007,-8228,-7255
4477,-18492,-19000,7724,2,-5350,-8546,-7378
4486,-18700,-20348,8060,2,-2286,-8918,-7472
4495,-18192,-20776,8344,2,-92,-9221,-7614
4504,-17464,-17816,7388,3,659,-9529,-7831
4513,-14688,-20352,6684,3,-466,-9749,-8060
4522,-16472,-22256,9520,3,-1390,-9704,-7945
4531,-14516,-19552,7828,3,-4016,-9564,-7690
4540,-12160,-15312,9212,3,-6680,-9370,-7503
4549,-10984,-18768,10192,3,-6929,-9033,-7253
4558,-8732,-22012,9724,3,-2892,-8682,-6879
4567,-8596,-23216,9084,3,4992,-8281,-6370
4576,-11012,-22548,5016,3,11537,-7986,-5670
4585,-11188,-19952,4480,0,14307,-7807,-4823
4594,-10764,-17696,4576,1,14169,-7552,-3878
4603,-9884,-15596,4280,2,11363,-7333,-2916
4612,-8400,-15128,5068,2,7391,-7016,-1951
4621,-7816,-16496,4952,2,4224,-6717,-893
4630,-8172,-17700,4056,2,3749,-6588,170
4639,-8408,-18180,3776,2,4979,-6322,1330
4648,-8176,-17448,3136,2,6499,-6257,2510
4657,-8036,-16092,2788,2,7033,-6035,3723
4666,-8008,-14632,2444,2,6330,-5890,4938
4675,-7180,-14304,1828,4,4855,-5673,6142
4684,-7476,-14872,1456,2,4205,-5585,7387
4693,-7432,-15604,712,0,4616,-5381,8648
4702,-6516,-15092,700,0,6104,-5404,9908
4711,-5960,-13636,1604,0,7516,-5276,11215
4720,-4280,-11452,1308,0,8062,-5282,12473
4729,-3228,-10068,1924,0,6930,-5248,13719
4738,-2640,-7960,2160,0,4843,-5302,14944
4747,-2368,-6992,1880,0,2885,-5229,16056
4756,-2908,-6292,1800,2,1102,-5329,17218
4765,-3352,-6488,592,2,-1018,-5292,18288
4774,-2108,-7432,160,2,-2290,-5428,19366
4783,-952,-7836,844,3,-2061,-5474,20325
4792,-4,-7460,1460,3,-437,-5663,21328
4801,-148,-6272,2048,3,1154,-5563,22275
4810,440,-4228,2064,3,1408,-5502,23247
4819,836,-2472,2528,3,115,-5313,24115
4828,1084,-1288,3468,3,-2293,-5175,25002
4837,1132,-744,3840,3,-4943,-5059,25841
4846,1180,-816,3772,3,-7017,-4836,26473
4855,544,-1564,3592,0,-8726,-4811,27116
4864,236,-3612,3416,0,-9904,-4635,27644
4873,484,-5588,3528,2,-9287,-4585,28205
4882,808,-5884,4380,2,-6886,-4348,28646
4891,1264,-5132,5760,2,-3954,-4165,29151
4900,2004,-4172,6424,2,-1783,-3671,29511
4909,2184,-3440,6672,2,-736,-3304,29908
4918,1644,-3116,6588,2,-542,-2772,30163
4927,824,-3440,7276,2,-1047,-2407,30424
4936,88,-3424,7892,4,-1941,-1945,30468
4945,-428,-4188,8740,3,-2958,-1639,30562
4954,-892,-5104,9584,3,-3180,-1184,30545
4963,-1912,-6408,10148,2,-2055,-955,30540
4972,-2484,-6304,10532,2,171,-527,30435
4981,-2868,-6184,11140,2,3220,-208,30350
4990,-3516,-6360,10864,2,6915,335,30112
4999,-4772,-5712,12620,2,11240,809,29980
5008,-5316,2904,12372,2,13509,1553,29714
5017,-3844,2160,15052,2,14991,2061,29261
5026,-4364,2040,17284,2,14414,2712,29135
5035,-6980,9024,12052,0,12197,3216,28886
5044,-16304,-17104,32767,1,3670,2986,28216
5053,-31784,-27764,32767,4,-7711,3852,29266
5062,-4716,13092,-25004,4,-14484,2843,27668
5071,-9120,-6184,8308,4,-16492,1830,27461
5080,-5800,-4200,19436,4,-18844,1969,26872
5089,-1444,-4008,-3060,4,-15687,1144,26467
5098,-1488,-2892,-7296,4,-12002,465,25806
5107,-3352,-328,10704,4,-8954,53,25245
5116,-816,-1408,9388,4,-5038,262,24646
5125,-1264,600,2856,1,475,-67,24360
5134,-760,-2332,20884,4,6791,125,23968
5143,-3196,-8356,19924,2,16715,-43,23635
5152,-988,-4176,9672,2,28335,269,23359
5161,4396,1096,8216,2,32767,770,22965
5170,4924,4804,11548,2,32767,1469,22602
5179,2812,6500,11788,2,32767,2543,22111
5188,2756,9492,9296,2,32767,3723,21677
5197,744,16924,6684,2,32767,4943,21166
5206,-556,17964,2184,0,32767,6211,20366
5215,-1732,16932,-288,3,32767,6954,20050
5224,336,32767,3528,2,24008,7901,19168
5233,-536,31188,36,2,8087,8378,18454
5242,-1052,26288,-2524,2,-4976,8288,18105
5251,-2068,22792,-3596,2,-12493,7940,17799
